Date,Open,High,Low,Price,Volume,Complete,Bid_c,Ask_c,sma,ema,cma,macd,macd_s,macd_h,roc,rsi,Bollinger_up,Bollinger_down,cci,Momentum,Bollinger,price_sma,price_ema,diff_1,diff_n,label
2020-02-04 22:00:00,1.10446,1.1048,1.09937,1.09987,50768,True,1.09975,1.09999,,1.1010339452786335,1.1048784615384617,,,,-0.0011261363533163,32.84743131606946,,,,99.70176583632474,,,-0.0011639452786338,-0.004570000000000185,-0.01252999999999993,1.0
2020-02-05 22:00:00,1.09984,1.1014,1.09646,1.09816,45243,True,1.09802,1.09831,,1.0988232181385378,1.1043985714285711,,,,-0.0045324340984081,29.4744912903097,,,,98.98237865609086,,,-0.0006632181385377,-0.0017099999999998783,-0.01415999999999995,1.0
2020-02-06 22:00:00,1.09822,1.0985,1.0942,1.09463,55337,True,1.09433,1.09493,,1.0955976657233737,1.1037473333333334,,,,-0.0133579701653973,23.68214258237369,,,,98.96570741453976,,,-0.0009676657233737,-0.003530000000000033,-0.01153000000000004,1.0
2020-02-09 22:00:00,1.0945,1.09576,1.09078,1.09107,39485,True,1.09097,1.09117,,1.0921148459359378,1.102955,,,,-0.0135615286555101,19.274431185200413,,,,98.78943174821627,,,-0.0010448459359377,-0.0035600000000000076,-0.007560000000000011,1.0
2020-02-10 22:00:00,1.09107,1.09249,1.08914,1.09153,43638,True,1.09146,1.0916,,1.091664964446748,1.1022829411764707,,,,-0.0116891818478144,21.454006774529603,,,,99.24172856792164,,,-0.000134964446748,0.00045999999999990493,-0.012369999999999992,1.0
2020-02-11 22:00:00,1.09154,1.09256,1.08654,1.08734,44921,True,1.08719,1.08748,,1.0883380687184687,1.1014527777777776,,,,-0.0113922554483711,16.711734825559176,,,,99.01471552414948,,,-0.0009980687184687,-0.004189999999999916,-0.006699999999999928,1.0
2020-02-12 22:00:00,1.08737,1.08889,1.0834,1.084,46598,True,1.08388,1.08413,,1.0850010927811824,1.1005342105263156,,,,-0.0128942959131637,13.888139454914338,,,,99.0288956085618,,,-0.0010010927811823,-0.0033399999999998986,-0.005519999999999969,1.0
2020-02-13 22:00:00,1.08408,1.08612,1.08273,1.0831,40667,True,1.08292,1.08327,1.0996625,1.0835387137187342,1.0996625,,,,-0.0105332395421284,13.1949793032355,1.11641019536384,1.08291480463616,-135.5672515288627,99.26952441181592,-0.4944710194502423,-0.0165625,-0.0004387137187342,-0.0009000000000001229,0.0016400000000000858,0.0
2020-02-16 22:00:00,1.0842,1.08511,1.08293,1.08351,24244,True,1.08312,1.0839,1.098363,1.0835166262427849,1.0988933333333333,,,,-0.0069289779757485,15.414079207704916,1.1159108774844857,1.0808151225155145,-118.85512445154691,99.26525152767218,-0.4232135770588751,-0.014853,-6.626242784912861e-06,0.00041000000000002146,0.0019100000000000783,0.0
2020-02-17 22:00:00,1.08355,1.08375,1.07855,1.07916,51028,True,1.07905,1.07927,1.0969099999999998,1.0801653752867966,1.0979963636363637,,,,-0.0113327164622135,11.73996843476688,1.1157836998855124,1.0780363001144873,-125.9132609434831,99.2477054095315,-0.4702310651242475,-0.0177499999999999,-0.0010053752867966,-0.004350000000000076,0.008970000000000145,2.0
2020-02-18 22:00:00,1.07923,1.08118,1.07822,1.08064,46917,True,1.08047,1.0808,1.095474,1.08053047122003,1.0972417391304348,,,,-0.0061618261077491,19.29212424746632,1.1147257782090514,1.0762222217909487,-113.98359273648192,99.690036900369,-0.3852631128127615,-0.014834,0.0001095287799699,0.0014800000000001479,0.007399999999999851,2.0
2020-02-19 22:00:00,1.08056,1.08212,1.0778,1.07848,61577,True,1.0783,1.07866,1.0941165,1.078953185666161,1.09646,,,,-0.0050922509225091,16.862354986683485,1.1141653490547718,1.074067650945228,-104.51654980281432,99.573446588496,-0.38996004102984,-0.0156364999999998,-0.0004731856661608,-0.0021599999999999397,0.021619999999999973,2.0
2020-02-20 22:00:00,1.07848,1.08636,1.07848,1.08474,62556,True,1.08459,1.08488,1.0932275,1.0834045813075757,1.0959912,,,,0.001514172283261,41.50040495865879,1.1132841890010337,1.0731708109989664,-71.047530438352,100.11351994905446,-0.2115877650484228,-0.0084874999999999,0.0013354186924243,0.006259999999999932,0.01802999999999999,2.0
2020-02-23 22:00:00,1.08149,1.08721,1.08051,1.08542,81578,True,1.08515,1.0857,1.0924045,1.0849549033786714,1.0955846153846154,-0.0064535033662374,,,0.001762789452797,43.59550523004578,1.1123165745965058,1.0724924254034942,-56.85975201436969,100.580080803588,-0.1753835333970073,-0.0069844999999999,0.0004650966213286,0.0006800000000000139,0.02784999999999993,2.0
2020-02-24 22:00:00,1.08528,1.08904,1.08302,1.08813,89605,True,1.08799,1.08827,1.0917005,1.0873972853950782,1.0953085185185183,-0.0058404881797464,,,0.0083120204603581,51.57112780047878,1.111142950002642,1.072258049997358,-36.08601399991549,100.69310778797748,-0.0918222754723487,-0.0035704999999999,0.0007327146049218,0.00270999999999999,0.02915000000000001,2.0
2020-02-25 22:00:00,1.08813,1.0909,1.08551,1.08804,94587,True,1.08794,1.08814,1.091047,1.087891681245018,1.0950489285714284,-0.0053008268435525,,,0.006847793899911,51.29320012150087,1.110030990041472,1.0720630099585282,-22.10341367039125,100.88643275721384,-0.0791983137746911,-0.0030070000000002,0.0001483187549817,-9.000000000014552e-05,0.02552000000000021,2.0
2020-02-26 22:00:00,1.08833,1.10066,1.08791,1.1001,120016,True,1.09996,1.10024,1.090894,1.0972826956719273,1.0952231034482758,-0.003855555690198,,,0.0200467324382463,73.43151797558693,1.1095127527424415,1.0722752472575583,39.52697698757403,101.41600752253996,0.2472238642230566,0.009206,0.0028173043280728,0.012060000000000182,0.023519999999999985,2.0
2020-02-27 22:00:00,1.09998,1.10532,1.0951,1.10277,154999,True,1.10227,1.10327,1.09056,1.101503699001214,1.0954746666666668,-0.0024662913314135,,,0.0166214945516897,76.19544715138525,1.1079781296959583,1.0731418703040416,81.9341035483246,101.59845958246576,0.350496873462632,0.01221,0.0012663009987858,0.00266999999999995,0.025619999999999976,2.0
2020-03-01 22:00:00,1.10446,1.11848,1.10364,1.11327,175716,True,1.11315,1.11339,1.09092,1.110554699769511,1.0960487096774194,-0.0005121236277343,,,0.0256582705312228,83.8289555012663,1.1099141841514426,1.0719258158485576,153.28715426654918,102.31038570759009,0.5883379834006327,0.0223499999999998,0.0027153002304889,0.010499999999999954,0.030729999999999924,2.0
2020-03-02 22:00:00,1.11334,1.12139,1.10954,1.11728,168508,True,1.11692,1.11764,1.091562,1.115728007639118,1.0967121875,0.0013446416515328,,,0.0267890785108397,85.83113172638002,1.1131686087355837,1.0699553912644166,159.64122960339472,102.68740119848536,0.5951419844439869,0.0257179999999999,0.0015519923608819,0.004010000000000069,0.01079999999999992,2.0
2020-03-03 22:00:00,1.11728,1.11876,1.10955,1.11356,108592,True,1.11321,1.11391,1.0922465,1.1140603094551813,1.0972227272727273,0.0024872965951006,,,0.0234550200360282,75.78714257624532,1.1157458153539677,1.068747184646032,129.51654496264223,101.22352513407871,0.4534919353810346,0.0213135000000002,-0.0005003094551812,-0.0037199999999999456,0.013409999999999922,2.0
2020-03-04 22:00:00,1.11362,1.1245,1.11196,1.12362,109486,True,1.12355,1.1237,1.0935194999999998,1.1214139175665805,1.0979991176470587,0.004156700934419,-0.0007113379886449,0.0048680389230639,0.0213798745568584,82.26351592396526,1.1208188198103033,1.0662201801896962,139.74876573790704,101.8906934356212,0.5513049447598238,0.0301005000000003,0.0022060824334195,0.010059999999999958,-0.0050400000000001555,0.0
2020-03-05 22:00:00,1.12399,1.13548,1.12116,1.12839,197876,True,1.12796,1.12882,1.0952075,1.126780134823057,1.0988674285714286,0.0057977818163985,0.0005904859723637,0.0052072958440347,0.0232324056693598,84.52768764372976,1.126655645372476,1.063759354627524,148.7083930668112,101.35816109299633,0.5275748316312773,0.0331824999999998,0.0016098651769429,0.004769999999999941,-0.01784999999999992,1.0
2020-03-08 21:00:00,1.1351,1.14963,1.13356,1.144,237991,True,1.1435,1.1445,1.097854,1.1400261849591669,1.100121111111111,0.0082626995237453,0.00212492868264,0.0061377708411052,0.0276033666585823,89.56005604178941,1.136025890125974,1.059682109874026,163.40147259781904,102.391522268366,0.6044500265471506,0.0461459999999998,0.003973815040833,0.015609999999999902,-0.02572999999999981,1.0
2020-03-09 21:00:00,1.144,1.14584,1.12749,1.12808,266055,True,1.12779,1.12838,1.0996815,1.1308368119136538,1.1008767567567568,0.0088297695278063,0.0034658968516733,0.0053638726761329,0.0096663325218386,64.76993157145785,1.1400169764966337,1.0593460235033665,114.31224630371044,101.30392614677253,0.352028815159407,0.0283984999999999,-0.0027568119136538,-0.015919999999999934,-0.028380000000000072,1.0
2020-03-10 21:00:00,1.12808,1.13667,1.12575,1.12697,200209,True,1.12681,1.12713,1.101663,1.1278623412108433,1.1015634210526315,0.0090848839808137,0.0045896942775014,0.0044951897033123,0.0120424584216386,63.35901736629488,1.1433178181834311,1.060008181816569,90.0020052731202,100.29814350047168,0.3037703812384693,0.0253069999999999,-0.0008923412108432,-0.0011099999999999444,-0.03539000000000003,1.0
2020-03-11 21:00:00,1.12697,1.13338,1.10554,1.11858,251527,True,1.11842,1.11873,1.103392,1.1207220787409635,1.1019997435897435,0.0085119407860951,0.0053741435792201,0.003137797206875,-0.0044855022160518,53.2436457620161,1.1448299762765353,1.0619540237234646,50.88507029251198,99.13061973253927,0.1832618453498214,0.0151879999999999,-0.0021420787409638,-0.00839000000000012,-0.04931999999999981,1.0
2020-03-12 21:00:00,1.11858,1.12213,1.1055,1.11054,192719,True,1.11004,1.11104,1.104764,1.112889710478684,1.10221325,0.0073246839721576,0.0057642516578076,0.00156043231435,-0.0158189987504319,45.25486227628287,1.14517747841865,1.0643505215813498,26.360705547892,97.07517482517484,0.0714613072916622,0.0057760000000002,-0.002349710478684,-0.008039999999999825,-0.04090000000000016,1.0
2020-03-15 21:00:00,1.10692,1.12367,1.10692,1.11827,259307,True,1.1179,1.11864,1.106502,1.1170283947258504,1.1026048780487805,0.0069276630042904,0.0059969339271042,0.0009307290771862,-0.0224912587412585,53.06688653234422,1.146047311838713,1.0669566881612875,33.37025831211195,99.13038082405504,0.1487913415374791,0.011768,0.0012416052741497,0.007730000000000015,-0.04563000000000006,1.0
2020-03-16 21:00:00,1.11827,1.11894,1.09548,1.0997,223099,True,1.09957,1.09984,1.107529,1.1036988603213502,1.1025357142857142,0.005056291442522,0.0058088054301878,-0.0007525139876657,-0.0251577902276434,38.02586212051581,1.1451021936358885,1.0699558063641117,-9.39140100011717,97.5802372733968,-0.10418331850985,-0.007829,-0.0039988603213503,-0.018570000000000197,-0.02083999999999997,1.0
2020-03-17 21:00:00,1.0997,1.10453,1.08018,1.09158,247909,True,1.09108,1.09208,1.108076,1.0943766600741578,1.1022809302325582,0.0028847462993417,0.0052239936040185,-0.0023392473046768,-0.0314027880067792,33.26837684697793,1.144295088540945,1.071856911459055,-57.39970049229149,97.58622539290889,-0.2277252225901769,-0.016496,-0.0027966600741577,-0.008119999999999905,-0.0033600000000000296,0.0
2020-03-18 21:00:00,1.09153,1.09817,1.06551,1.06926,302305,True,1.06901,1.0695,1.107615,1.0750561523248057,1.1015304545454545,-0.0006299941552794,0.0040531960521589,-0.0046831902074384,-0.0440916161561978,23.817367244037044,1.145611300373921,1.069618699626079,-108.27564896234831,96.28288940515424,-0.5047201914732352,-0.0383549999999999,-0.0057961523248055,-0.022319999999999895,0.033989999999999965,2.0
2020-03-19 21:00:00,1.06922,1.08312,1.06377,1.06964,261510,True,1.06914,1.07014,1.10686,1.0708898813057244,1.1008217777777778,-0.0033462153757912,0.0025733137665689,-0.0059195291423602,-0.0368289300700561,24.24015556261567,1.147292136775225,1.066427863224775,-120.00913763172856,95.651318554553,-0.460277429893426,-0.03722,-0.0012498813057244,0.0003799999999998249,0.04451000000000005,2.0
2020-03-22 21:00:00,1.07077,1.08284,1.0636,1.07264,244301,True,1.07218,1.07309,1.106221,1.0722361264551672,1.1002091304347823,-0.005196859176753,0.0010192791779045,-0.0062161383546575,-0.0408040991889258,27.88579239235781,1.148444135040302,1.0639978649596984,-110.3826903614046,97.53932890788398,-0.3976611396565795,-0.033581,0.0004038735448328,0.0030000000000001137,0.03200000000000003,2.0
2020-03-23 21:00:00,1.07264,1.0888,1.0723,1.07886,181210,True,1.07861,1.07912,1.1057575,1.0773314137973462,1.0997548936170212,-0.006091387976062,-0.0004028542528887,-0.0056885337231732,-0.0189506228971537,35.33054954923556,1.149007838057699,1.062507161942301,-84.87142299506606,98.8347166492607,-0.3109513267169945,-0.0268975,0.0015285862026537,0.006219999999999892,0.024499999999999966,2.0
2020-03-24 21:00:00,1.07886,1.0894,1.07605,1.08822,170729,True,1.08801,1.08842,1.1057665,1.0857072493378492,1.0995145833333333,-0.0059761454344831,-0.0015175124892076,-0.0044586329452754,-0.003078106964217,45.16060035733154,1.14900138663227,1.06253161336773,-69.04967988681852,101.7731889344032,-0.2029206199757167,-0.0175465000000001,0.0025127506621507,0.009360000000000035,0.008099999999999996,2.0
2020-03-25 21:00:00,1.08822,1.10588,1.08702,1.10325,173865,True,1.10311,1.10339,1.105924,1.0992016729241192,1.0995908163265309,-0.00461877711348,-0.0021377654140621,-0.0024810116994179,0.031788339599349,57.21139657657159,1.149094873904569,1.0627531260954313,-24.52771725359089,103.14217867693804,-0.0309699544872668,-0.002674,0.0040483270758808,0.015030000000000099,-0.017490000000000006,1.0
2020-03-26 21:00:00,1.10325,1.11476,1.09536,1.11415,169217,True,1.11365,1.11465,1.106493,1.110700386059412,1.099882,-0.00263316059858,-0.0022368444509657,-0.0003963161476143,0.0416121311843237,63.85736517207405,1.1497886417400665,1.0631973582599334,4.216439181397518,103.8698911097852,0.0884269142604498,0.007657,0.0034496139405879,0.01089999999999991,-0.03359000000000001,1.0
2020-03-29 21:00:00,1.11194,1.11448,1.101,1.10464,135178,True,1.10426,1.10503,1.1060615,1.1060385506290953,1.099975294117647,-0.0018061030943299,-0.0021506961796385,0.0003445930853086,0.0298329355608592,55.22262720262752,1.1492446274433596,1.0628783725566404,0.6157182625104494,102.38955934968396,-0.0164589746523621,-0.0014214999999999,-0.0013985506290952,-0.009509999999999907,-0.02534000000000014,1.0
2020-03-30 21:00:00,1.10464,1.10535,1.09267,1.10336,173820,True,1.10286,1.10386,1.1053655,1.1039781270682527,1.1000403846153846,-0.0012396494588711,-0.001968486835485,0.0007288373766139,0.0227091559609216,54.08681396236035,1.148234877845288,1.062496122154712,-16.92143434373594,101.3912627961258,-0.0233908223165471,-0.0020055000000001,-0.0006181270682528,-0.0012800000000001699,-0.01417999999999986,1.0
2020-03-31 21:00:00,1.10336,1.10387,1.09028,1.09632,130418,True,1.09609,1.09655,1.1045035,1.0980872600926737,1.0999701886792452,-0.0013433151352622,-0.0018434524954404,0.0005001373601782,0.0074433478524563,47.84212361803356,1.147372412193238,1.061634587806762,-25.84638834470609,99.3718558803535,-0.095447954955234,-0.0081835000000001,-0.0017672600926736,-0.007039999999999935,-0.010619999999999852,1.0
2020-04-01 21:00:00,1.09632,1.09684,1.08208,1.08576,133964,True,1.08545,1.08608,1.1026105000000002,1.0886047523290787,1.099707037037037,-0.0022516194100956,-0.0019250858783715,-0.0003265335317241,-0.0158531611148878,39.87411597928548,1.1452682357580073,1.059952764241993,-48.34154376490631,97.45186913790783,-0.1975081389175368,-0.0168505000000001,-0.0028447523290786,-0.010559999999999903,0.007169999999999899,2.0
2020-04-02 21:00:00,1.0858,1.08648,1.07728,1.08056,110597,True,1.08006,1.08106,1.1002189999999998,1.0824164813067103,1.099358909090909,-0.0033524091478129,-0.0022105505322598,-0.0011418586155531,-0.0301485437328905,36.42704252616782,1.1421481331452934,1.0582898668547065,-63.61764606872426,97.82010428736965,-0.234431271591964,-0.0196589999999998,-0.0018564813067103,-0.0052000000000000934,0.013009999999999966,2.0
2020-04-05 21:00:00,1.0809,1.08356,1.07684,1.0793,100143,True,1.07909,1.07951,1.096984,1.0800191879938563,1.0990007142857143,-0.0042771599776736,-0.0026238724213425,-0.001653287556331,-0.0229396002317498,35.5673829811154,1.1344350827051697,1.0595329172948305,-64.7575504304133,97.81938805104409,-0.2360946429668781,-0.017684,-0.0007191879938563,-0.0012600000000000389,0.011810000000000098,2.0
2020-04-06 21:00:00,1.0793,1.09265,1.07836,1.08918,111064,True,1.08905,1.08932,1.095039,1.0870659664601208,1.0988284210526316,-0.0041647891466223,-0.0029320557663985,-0.0012327333802237,-0.0128516531322504,46.90432723525209,1.1296208716731906,1.0604571283268092,-35.256516500941736,99.34873029772328,-0.0847120140773348,-0.0058589999999998,0.0021140335398792,0.009880000000000111,0.008920000000000039,2.0
2020-04-07 21:00:00,1.08918,1.09021,1.08301,1.0857,98504,True,1.08538,1.08602,1.0929755,1.0860152230292588,1.0986020689655172,-0.0043068941747543,-0.0032070234480697,-0.0010998707266846,-0.0096869527145357,43.77408785185333,1.1243074083867848,1.0616435916132154,-32.113218158187465,99.99447391688771,-0.1161036843046031,-0.0072754999999999,-0.0003152230292586,-0.0034799999999999276,0.005359999999999809,0.0
2020-04-08 21:00:00,1.0857,1.09518,1.0841,1.09293,112281,True,1.09283,1.09303,1.091693,1.0913342822375212,1.0985059322033897,-0.0037923964711568,-0.0033240980526871,-0.0004682984184696,0.0066036693191864,51.52864130228421,1.1206195342403455,1.0627664657596545,-5.728996341362142,101.14477678240912,0.0213817526448539,0.0012369999999999,0.0015957177624787,0.007229999999999848,-0.008979999999999988,1.0
2020-04-09 21:00:00,1.09293,1.0953,1.09198,1.09357,16319,True,1.09307,1.09407,1.0908445,1.0930540651317358,1.098423666666667,-0.0032950276552765,-0.003318283973205,2.325631792845107e-05,0.0120400533056933,52.20195890100575,1.1184066804003427,1.0632823195996572,14.754330980549582,101.32215324747524,0.0494427501818042,0.0027254999999999,0.0005159348682641,0.0006399999999999739,-0.006179999999999852,1.0
2020-04-12 21:00:00,1.0949,1.09679,1.08926,1.09111,59415,True,1.09061,1.09161,1.0894865,1.091558630415016,1.098303770491803,-0.0030640403761079,-0.0032674352537856,0.0002033948776776,0.0109422774020199,49.172532616031226,1.1138498877818852,1.0651231122181148,16.66350721860435,100.1771975247434,0.0333184369623487,0.0016235,-0.0004486304150159,-0.0024599999999999067,-0.004809999999999981,0.0
2020-04-13 21:00:00,1.09111,1.09872,1.09061,1.0981,90557,True,1.09785,1.09835,1.0894065,1.0965904531726962,1.0983004838709676,-0.0022905427599375,-0.0030720567550159,0.0007815139950784,0.0081896472575699,57.29742517342938,1.1136388335757477,1.0651741664242522,42.73796264848957,101.14212029105644,0.179378101841186,0.0086935000000001,0.0015095468273038,0.006990000000000052,-0.012320000000000109,1.0
2020-04-14 21:00:00,1.0981,1.09911,1.08565,1.09106,92509,True,1.09062,1.09151,1.0893805,1.0923362584244685,1.0981855555555555,-0.0022200184992919,-0.0029016491038711,0.0006816306045792,0.0049369070645664,48.32108637271413,1.113604128721169,1.065156871278831,17.49535133143959,99.82890029553585,0.0346665650165806,0.0016794999999998,-0.0012762584244685,-0.007040000000000157,-0.00869999999999993,1.0
2020-04-15 21:00:00,1.09106,1.09112,1.08168,1.08395,99349,True,1.08367,1.08423,1.090115,1.0858852904056466,1.097963125,-0.0027066445799908,-0.0028626481990951,0.0001560036191043,-0.0082164457010055,40.86137600585427,1.1125981675048828,1.067631832495117,-27.543533202574253,99.1203123714074,-0.1371025679246721,-0.0061649999999999,-0.0019352904056466,-0.00710999999999995,-0.006180000000000074,1.0
2020-04-16 21:00:00,1.08395,1.08925,1.0812,1.08739,98481,True,1.08689,1.08789,1.0910025,1.08704275932438,1.0978004615384616,-0.0027826434229318,-0.0028466472438624,6.40038209305865e-05,-0.0056512157429335,45.55372392236912,1.1113858666709424,1.0706191333290571,-32.50398707007997,99.65906278926964,-0.0886139188466247,-0.0036124999999997,0.0003472406756199,0.0034400000000001096,-0.00507000000000013,0.0
2020-04-19 21:00:00,1.0871,1.08968,1.08412,1.0863,76672,True,1.0862,1.08641,1.0916855,1.086471405997934,1.097626212121212,-0.002897427206741,-0.0028568032364381,-4.062397030283943e-05,-0.0044083547946586,44.26950340929625,1.1103184651000866,1.0730525348999136,-35.568526159449426,98.92541662872236,-0.1445153782844535,-0.0053855,-0.0001714059979338,-0.0010900000000000354,-0.0034199999999999786,0.0
2020-04-20 21:00:00,1.0863,1.08804,1.08165,1.08578,94433,True,1.08548,1.08609,1.0920315,1.0859395552302926,1.0974494029850748,-0.0029958198897055,-0.0028846065670916,-0.0001112133226138,-0.011219378927238,43.59301957600676,1.1099031314750205,1.0741598685249798,-52.24422503099714,99.51606694407276,-0.1749000926059268,-0.0062515,-0.0001595552302926,-0.000520000000000076,-0.003770000000000051,0.0
2020-04-21 21:00:00,1.08578,1.08854,1.08032,1.08236,66606,True,1.08226,1.08246,1.0917385000000002,1.0831860512069906,1.0972275,-0.0033115882892962,-0.0029700029115325,-0.0003415853777636,-0.0079738969442559,39.06310322621624,1.1100597310262106,1.0734172689737898,-63.64335958773005,99.85331426726324,-0.2559462294477719,-0.0093785000000001,-0.0008260512069906,-0.0034199999999999786,0.005220000000000002,0.0
2020-04-22 21:00:00,1.0823,1.08468,1.07562,1.07777,104725,True,1.07756,1.07798,1.0904645,1.079019857970844,1.0969455072463767,-0.0038874001318329,-0.0031534823555926,-0.0007339177762403,-0.0057013699893907,33.64842710959934,1.1089581034176257,1.0719708965823744,-90.05403752663383,99.11531281325006,-0.3432132644279976,-0.0126945,-0.0012498579708439,-0.004590000000000094,0.017430000000000057,2.0
2020-04-23 21:00:00,1.0777,1.08298,1.07272,1.08232,85765,True,1.08182,1.08282,1.088873,1.0815584287625024,1.0967365714285713,-0.0039312709471326,-0.0033090400739006,-0.0006222308732319,-0.0046625405788172,42.72852858017275,1.1039464064881794,1.0737995935118203,-87.15619479146822,99.63361870569824,-0.2173695775118546,-0.006553,0.0007615712374975,0.004550000000000054,0.015619999999999967,2.0
2020-04-26 21:00:00,1.08228,1.08604,1.08114,1.08288,73064,True,1.08268,1.08307,1.087785,1.082575022022116,1.096541408450704,-0.0038761694953346,-0.0034224659581874,-0.0004537035371471,-0.0031483015741507,43.82032887928038,1.10110596803816,1.07446403196184,-47.898807594001646,99.73291090276116,-0.1841082414562053,-0.0049049999999999,0.000304977977884,0.000560000000000116,0.00766,2.0
2020-04-27 21:00:00,1.08288,1.08886,1.08096,1.08201,77732,True,1.08187,1.08215,1.0867175000000002,1.082140389697411,1.0963395833333331,-0.0038582276798764,-0.0035096183025252,-0.0003486093773511,-0.0034721582641051,42.37233605983143,1.0980577661715727,1.0753772338284278,-36.88049873287365,99.96766325437008,-0.207556856637147,-0.0047075000000003,-0.0001303896974114,-0.0008700000000001484,0.0017500000000001403,0.0
2020-04-28 21:00:00,1.08208,1.08858,1.08189,1.08758,83074,True,1.08708,1.08808,1.0862805,1.0863247053147873,1.0962195890410955,-0.0033558718110147,-0.0034788690042231,0.0001229971932084,0.004822794633948,53.67937808979735,1.0966988471262054,1.0758621528737946,-4.177524062819109,100.91021275411268,0.0623659388700614,0.0012995,0.0012552946852126,0.005570000000000075,-0.008019999999999916,1.0
2020-04-29 21:00:00,1.08758,1.09725,1.0833,1.0952,117964,True,1.09506,1.09534,1.0867524999999998,1.0931518550726431,1.0962058108108108,-0.0023161813518095,-0.0032463314737404,0.0009301501219308,0.0161722816556408,64.63311844855892,1.0979013038064982,1.0756036961935014,74.44775562530168,101.1900362184936,0.378852303198496,0.0084475000000001,0.0020481449273566,0.00761999999999996,-0.01195999999999997,1.0
2020-04-30 21:00:00,1.09548,1.10192,1.09346,1.09794,71075,True,1.09744,1.09844,1.0876215,1.0968350434783023,1.0962289333333333,-0.0012566383270553,-0.0028483928444034,0.001591754517348,0.0144319609727252,67.79307307651592,1.0994279661587578,1.0758150338412422,131.30398831503845,101.39073581560282,0.4369851173607032,0.0103184999999998,0.0011049565216976,0.0027399999999999647,-0.014100000000000001,1.0
2020-05-03 21:00:00,1.09715,1.09749,1.08958,1.09054,79410,True,1.09004,1.09104,1.0881835,1.0919927023411469,1.0961540789473685,-0.0010025047512274,-0.0024792152257682,0.0014767104745407,0.0070737293144208,53.02845767842317,1.0993762462882744,1.0769907537117256,59.65943588700415,100.78834761231413,0.1052690706689557,0.0023565,-0.0014527023411468,-0.007399999999999851,-0.009840000000000071,1.0
